pred_480.pdb pLDDT:60.96 pTMscore:0.6119
pred_481.pdb pLDDT:60.58 pTMscore:0.6870
pred_482.pdb pLDDT:60.48 pTMscore:0.5660
pred_483.pdb pLDDT:60.30 pTMscore:0.6311
pred_484.pdb pLDDT:60.30 pTMscore:0.6295
pred_485.pdb pLDDT:60.28 pTMscore:0.4643
pred_486.pdb pLDDT:59.98 pTMscore:0.5945
pred_487.pdb pLDDT:59.95 pTMscore:0.6127
pred_488.pdb pLDDT:59.94 pTMscore:0.6453
pred_489.pdb pLDDT:59.85 pTMscore:0.5905
pred_490.pdb pLDDT:59.57 pTMscore:0.5953
pred_491.pdb pLDDT:59.20 pTMscore:0.5290
pred_492.pdb pLDDT:59.09 pTMscore:0.6070
pred_493.pdb pLDDT:58.99 pTMscore:0.5530
pred_494.pdb pLDDT:58.84 pTMscore:0.4389
pred_495.pdb pLDDT:58.66 pTMscore:0.5225
pred_496.pdb pLDDT:58.58 pTMscore:0.5642
pred_497.pdb pLDDT:58.57 pTMscore:0.5963
pred_498.pdb pLDDT:58.55 pTMscore:0.5989
pred_499.pdb pLDDT:58.35 pTMscore:0.5473
pred_500.pdb pLDDT:58.33 pTMscore:0.5623
pred_501.pdb pLDDT:58.13 pTMscore:0.6014
pred_502.pdb pLDDT:58.13 pTMscore:0.5590
pred_503.pdb pLDDT:58.01 pTMscore:0.5523
pred_504.pdb pLDDT:57.38 pTMscore:0.5195
pred_505.pdb pLDDT:57.32 pTMscore:0.5154
pred_506.pdb pLDDT:57.18 pTMscore:0.5244
pred_507.pdb pLDDT:56.61 pTMscore:0.5167
pred_508.pdb pLDDT:56.32 pTMscore:0.6075
pred_509.pdb pLDDT:55.64 pTMscore:0.5328
pred_510.pdb pLDDT:55.14 pTMscore:0.4747
pred_511.pdb pLDDT:54.95 pTMscore:0.4428
pred_512.pdb pLDDT:54.72 pTMscore:0.4053
pred_513.pdb pLDDT:54.25 pTMscore:0.5050
pred_514.pdb pLDDT:53.87 pTMscore:0.4653
pred_515.pdb pLDDT:53.84 pTMscore:0.5418
pred_516.pdb pLDDT:53.77 pTMscore:0.4203
pred_517.pdb pLDDT:53.54 pTMscore:0.4469
pred_518.pdb pLDDT:53.26 pTMscore:0.5435
pred_519.pdb pLDDT:53.21 pTMscore:0.5240
pred_520.pdb pLDDT:53.07 pTMscore:0.4337
pred_521.pdb pLDDT:52.86 pTMscore:0.4009
pred_522.pdb pLDDT:52.62 pTMscore:0.5167
pred_523.pdb pLDDT:52.50 pTMscore:0.5284
pred_524.pdb pLDDT:52.44 pTMscore:0.5254
pred_525.pdb pLDDT:52.33 pTMscore:0.4502
pred_526.pdb pLDDT:52.29 pTMscore:0.4087
pred_527.pdb pLDDT:51.62 pTMscore:0.5345
pred_528.pdb pLDDT:51.60 pTMscore:0.4287
pred_529.pdb pLDDT:51.06 pTMscore:0.4131
pred_530.pdb pLDDT:51.06 pTMscore:0.4865
pred_531.pdb pLDDT:51.03 pTMscore:0.3930
pred_532.pdb pLDDT:50.59 pTMscore:0.4395
pred_533.pdb pLDDT:50.29 pTMscore:0.4226
pred_534.pdb pLDDT:50.28 pTMscore:0.4684
pred_535.pdb pLDDT:50.24 pTMscore:0.5546
pred_536.pdb pLDDT:50.06 pTMscore:0.3850
pred_537.pdb pLDDT:49.90 pTMscore:0.4710
pred_538.pdb pLDDT:49.58 pTMscore:0.5525
pred_539.pdb pLDDT:49.49 pTMscore:0.5093
pred_540.pdb pLDDT:49.41 pTMscore:0.4981
pred_541.pdb pLDDT:49.08 pTMscore:0.4568
pred_542.pdb pLDDT:48.72 pTMscore:0.5193
pred_543.pdb pLDDT:48.66 pTMscore:0.4066
pred_544.pdb pLDDT:48.51 pTMscore:0.3845
pred_545.pdb pLDDT:48.20 pTMscore:0.4095
pred_546.pdb pLDDT:48.15 pTMscore:0.3784
pred_547.pdb pLDDT:47.91 pTMscore:0.3872
pred_548.pdb pLDDT:47.87 pTMscore:0.3764
pred_549.pdb pLDDT:47.83 pTMscore:0.4140
pred_550.pdb pLDDT:47.34 pTMscore:0.3850
pred_551.pdb pLDDT:47.15 pTMscore:0.3943
pred_552.pdb pLDDT:47.02 pTMscore:0.4942
pred_553.pdb pLDDT:46.80 pTMscore:0.4710
pred_554.pdb pLDDT:46.70 pTMscore:0.3700
pred_555.pdb pLDDT:46.64 pTMscore:0.4680
pred_556.pdb pLDDT:46.52 pTMscore:0.3301
pred_557.pdb pLDDT:46.31 pTMscore:0.3944
pred_558.pdb pLDDT:46.29 pTMscore:0.3121
pred_559.pdb pLDDT:45.95 pTMscore:0.4339
pred_560.pdb pLDDT:45.65 pTMscore:0.2892
pred_561.pdb pLDDT:45.61 pTMscore:0.3252
pred_562.pdb pLDDT:45.24 pTMscore:0.3279
pred_563.pdb pLDDT:45.22 pTMscore:0.4545
pred_564.pdb pLDDT:45.21 pTMscore:0.4544
pred_565.pdb pLDDT:44.34 pTMscore:0.3252
pred_566.pdb pLDDT:44.20 pTMscore:0.3161
pred_567.pdb pLDDT:43.97 pTMscore:0.3903
pred_568.pdb pLDDT:43.91 pTMscore:0.4062
pred_569.pdb pLDDT:43.17 pTMscore:0.3699
pred_570.pdb pLDDT:43.07 pTMscore:0.3569
pred_571.pdb pLDDT:42.94 pTMscore:0.3725
pred_572.pdb pLDDT:42.52 pTMscore:0.3997
pred_573.pdb pLDDT:42.05 pTMscore:0.4936
pred_574.pdb pLDDT:42.05 pTMscore:0.4437
pred_575.pdb pLDDT:41.98 pTMscore:0.4553
pred_576.pdb pLDDT:41.82 pTMscore:0.2837
pred_577.pdb pLDDT:41.36 pTMscore:0.3116
pred_578.pdb pLDDT:40.99 pTMscore:0.4273
pred_579.pdb pLDDT:40.80 pTMscore:0.2947
pred_580.pdb pLDDT:40.70 pTMscore:0.5021
pred_581.pdb pLDDT:40.55 pTMscore:0.3887
pred_582.pdb pLDDT:40.52 pTMscore:0.2512
pred_583.pdb pLDDT:40.46 pTMscore:0.3378
pred_584.pdb pLDDT:40.41 pTMscore:0.3104
pred_585.pdb pLDDT:40.37 pTMscore:0.4080
pred_586.pdb pLDDT:40.37 pTMscore:0.4150
pred_587.pdb pLDDT:40.26 pTMscore:0.3630
pred_588.pdb pLDDT:40.07 pTMscore:0.4340
pred_589.pdb pLDDT:39.74 pTMscore:0.3347
pred_590.pdb pLDDT:39.63 pTMscore:0.3071
pred_591.pdb pLDDT:39.61 pTMscore:0.3369
pred_592.pdb pLDDT:39.11 pTMscore:0.2753
pred_593.pdb pLDDT:38.95 pTMscore:0.4255
pred_594.pdb pLDDT:38.89 pTMscore:0.3238
pred_595.pdb pLDDT:38.84 pTMscore:0.4513
pred_596.pdb pLDDT:38.37 pTMscore:0.3775
pred_597.pdb pLDDT:38.19 pTMscore:0.2193
pred_598.pdb pLDDT:38.01 pTMscore:0.3083
pred_599.pdb pLDDT:37.93 pTMscore:0.2751
pred_600.pdb pLDDT:37.86 pTMscore:0.4272
pred_601.pdb pLDDT:37.70 pTMscore:0.2606
pred_602.pdb pLDDT:37.69 pTMscore:0.2357
pred_603.pdb pLDDT:37.68 pTMscore:0.3272
pred_604.pdb pLDDT:37.62 pTMscore:0.3935
pred_605.pdb pLDDT:37.61 pTMscore:0.3332
pred_606.pdb pLDDT:37.55 pTMscore:0.4551
pred_607.pdb pLDDT:37.40 pTMscore:0.3772
pred_608.pdb pLDDT:37.40 pTMscore:0.2419
pred_609.pdb pLDDT:37.23 pTMscore:0.5134
pred_610.pdb pLDDT:37.23 pTMscore:0.2941
pred_611.pdb pLDDT:37.14 pTMscore:0.1877
pred_612.pdb pLDDT:36.39 pTMscore:0.4327
pred_613.pdb pLDDT:36.16 pTMscore:0.4316
pred_614.pdb pLDDT:36.13 pTMscore:0.4571
pred_615.pdb pLDDT:35.87 pTMscore:0.5151
pred_616.pdb pLDDT:35.87 pTMscore:0.2356
pred_617.pdb pLDDT:35.19 pTMscore:0.4093
pred_618.pdb pLDDT:34.99 pTMscore:0.4795
pred_619.pdb pLDDT:34.99 pTMscore:0.4129
pred_620.pdb pLDDT:34.42 pTMscore:0.3141
pred_621.pdb pLDDT:34.14 pTMscore:0.3805
pred_622.pdb pLDDT:33.76 pTMscore:0.4215
pred_623.pdb pLDDT:33.50 pTMscore:0.4955
pred_624.pdb pLDDT:33.48 pTMscore:0.4626
pred_625.pdb pLDDT:33.34 pTMscore:0.3262
pred_626.pdb pLDDT:33.29 pTMscore:0.5032
pred_627.pdb pLDDT:33.14 pTMscore:0.4255
pred_628.pdb pLDDT:32.67 pTMscore:0.4019
pred_629.pdb pLDDT:31.97 pTMscore:0.4270
pred_630.pdb pLDDT:31.61 pTMscore:0.3886
pred_631.pdb pLDDT:31.49 pTMscore:0.4884
pred_632.pdb pLDDT:31.41 pTMscore:0.4629
pred_633.pdb pLDDT:31.24 pTMscore:0.5258
pred_634.pdb pLDDT:30.66 pTMscore:0.5299
pred_635.pdb pLDDT:30.38 pTMscore:0.5160
pred_636.pdb pLDDT:30.38 pTMscore:0.5265
pred_637.pdb pLDDT:30.29 pTMscore:0.4104
pred_638.pdb pLDDT:29.36 pTMscore:0.5027
pred_639.pdb pLDDT:29.27 pTMscore:0.5184
pred_640.pdb pLDDT:28.86 pTMscore:0.5340
